modenumbers: 		 [7, 13, 19, 22, 26, 29, 33, 37, 40, 50, 53, 57, 60, 64, 81, 87, 92, 98]

+0 solid.eYZ: 		 [4.86845449857557e-09, 1.2423669291452933e-08, 8.565430603828843e-09, -1.229155524737574e-08, 1.3384691188418235e-08, 1.3004411521528087e-08, -1.611538875436727e-08, 1.4536888043860726e-08, 1.4524079255411777e-08, -1.158359216207396e-08, 1.0131882081168315e-08, -7.2708586026067545e-09, 2.1550704482545606e-09, 1.4564139800316979e-09, 2.7045457956208154e-08, -2.841760565536466e-08, 4.050715073859204e-08, -2.688167891673246e-08]

-R solid.eYZ: 		 [1.0602853074933725e-06, 2.714314453028382e-06, 1.8803809478606137e-06, -2.7151657605289354e-06, 2.9868039751140878e-06, 2.9378735674348093e-06, -3.7010441962143053e-06, 3.442451697501022e-06, 3.504636916355946e-06, -3.093026491535515e-06, 2.890727594255104e-06, -2.39587911448266e-06, 1.6043904258403771e-06, -8.914752719298117e-07, 3.6001337008786996e-06, -4.885391374803314e-06, 6.589433229214183e-06, -7.752326992243605e-06]

+R solid.eYZ: 		 [-1.0598722005018575e-06, -2.71335367709977e-06, -1.8798134379750056e-06, 2.7145254677496023e-06, -2.98640834405038e-06, -2.93783174130873e-06, 3.7015437059195768e-06, -3.4437603920741267e-06, -3.506471813676156e-06, 3.0965185413321645e-06, -2.8947932348888213e-06, 2.4004349734423884e-06, -1.6104262036598263e-06, 8.972944391441249e-07, -3.5956039300433956e-06, 4.895868210505778e-06, -6.598755562547172e-06, 7.80545674089269e-06]

+0 solid.eXY: 		 [-6.782147949800296e-13, -8.739506506687028e-12, -1.3093315230889668e-11, 3.2325204319008747e-11, -5.935287239961908e-11, -8.604491339585352e-11, 1.5701381973417405e-10, -2.0668858341864164e-10, -2.871954073500562e-10, 4.886210679061552e-10, -6.450553882732371e-10, 8.108365447294101e-10, -9.066855814092036e-10, 1.1351991628134674e-09, 1.7866850688150844e-09, -1.9167102595662422e-09, 2.15374457160714e-09, -2.2550144862532796e-09]

-R solid.eXY: 		 [-1.9909614617344664e-10, -5.474679769679716e-10, -4.1707715957892716e-10, 6.738886717453955e-10, -8.672705011147804e-10, -9.97911398356857e-10, 1.5083020395951371e-09, -1.7111283967528222e-09, -2.125146883654312e-09, 3.0096384857583957e-09, -3.6929415260313655e-09, 4.3234635213015474e-09, -4.52859969594747e-09, 5.305955811393484e-09, 6.154145042499071e-09, -5.966068583956131e-09, 5.906824030663861e-09, -5.142352792289698e-09]

+R solid.eXY: 		 [3.931096745305787e-10, 9.548779113881562e-10, 6.108453269901854e-10, -7.881838300665289e-10, 7.074449243007256e-10, 5.201694017020251e-10, -3.6680715215295904e-10, 1.1098259169447589e-11, -3.6525764374895363e-10, 1.2631951911167805e-09, -1.780483826340103e-09, 2.2067561957443406e-09, -2.280817102160793e-09, 2.4422577149792887e-09, -1.1799205759537e-09, 3.297741893517898e-09, -6.284974618346934e-09, 9.424091082499849e-09]

